LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
5444,081111,023036,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5707837138786771183 is added to invalidSet of 10.251.194.102:50010,E9,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
5445,081111,023036,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8658283337027712050 is added to invalidSet of 10.250.15.67:50010,E9,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
5446,081111,023036,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8658283337027712050 is added to invalidSet of 10.251.126.22:50010,E9,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
5447,081111,023036,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8658283337027712050 is added to invalidSet of 10.251.71.146:50010,E9,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
5448,081111,023037,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2934134400518095525 is added to invalidSet of 10.251.107.98:50010,E9,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
5449,081111,023037,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2934134400518095525 is added to invalidSet of 10.251.123.1:50010,E9,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
5450,081111,023037,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2934134400518095525 is added to invalidSet of 10.251.73.188:50010,E9,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
5451,081111,023037,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5768389365684149537 is added to invalidSet of 10.251.107.19:50010,E9,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
5452,081111,023037,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5768389365684149537 is added to invalidSet of 10.251.111.37:50010,E9,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
5453,081111,023037,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5768389365684149537 is added to invalidSet of 10.251.31.242:50010,E9,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
5454,081111,023038,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5057960926657879390 is added to invalidSet of 10.251.193.224:50010,E9,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
5455,081111,023038,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5057960926657879390 is added to invalidSet of 10.251.195.70:50010,E9,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
5456,081111,023038,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5057960926657879390 is added to invalidSet of 10.251.65.203:50010,E9,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
5457,081111,023039,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1601632055940799578 is added to invalidSet of 10.250.10.176:50010,E9,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
5458,081111,023039,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1601632055940799578 is added to invalidSet of 10.251.122.65:50010,E9,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
5459,081111,023039,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1601632055940799578 is added to invalidSet of 10.251.197.226:50010,E9,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
5460,081111,023109,19,INFO,dfs.FSDataset,Deleting block blk_-7125721814769749326 file /mnt/hadoop/dfs/data/current/subdir31/blk_-7125721814769749326,E12,Deleting block <*> file <*>
5461,081111,023117,19,INFO,dfs.FSDataset,Deleting block blk_-7854725167518904480 file /mnt/hadoop/dfs/data/current/subdir43/blk_-7854725167518904480,E12,Deleting block <*> file <*>
5462,081111,023124,19,INFO,dfs.FSDataset,Deleting block blk_-9119502156647387629 file /mnt/hadoop/dfs/data/current/subdir43/blk_-9119502156647387629,E12,Deleting block <*> file <*>
5463,081111,023128,18,INFO,dfs.FSDataset,Deleting block blk_-7651062292593332583 file /mnt/hadoop/dfs/data/current/subdir52/blk_-7651062292593332583,E12,Deleting block <*> file <*>
5464,081111,023128,19,INFO,dfs.FSDataset,Deleting block blk_-5768389365684149537 file /mnt/hadoop/dfs/data/current/subdir21/blk_-5768389365684149537,E12,Deleting block <*> file <*>
5465,081111,023134,19,INFO,dfs.FSDataset,Deleting block blk_-7854725167518904480 file /mnt/hadoop/dfs/data/current/subdir33/blk_-7854725167518904480,E12,Deleting block <*> file <*>
5466,081111,023135,19,INFO,dfs.FSDataset,Deleting block blk_-7275417516505847143 file /mnt/hadoop/dfs/data/current/subdir57/blk_-7275417516505847143,E12,Deleting block <*> file <*>
5467,081111,023136,19,INFO,dfs.FSDataset,Deleting block blk_-5057960926657879390 file /mnt/hadoop/dfs/data/current/subdir29/blk_-5057960926657879390,E12,Deleting block <*> file <*>
5468,081111,023136,19,INFO,dfs.FSDataset,Deleting block blk_-9119502156647387629 file /mnt/hadoop/dfs/data/current/subdir48/blk_-9119502156647387629,E12,Deleting block <*> file <*>
5469,081111,023139,19,INFO,dfs.FSDataset,Deleting block blk_-7651062292593332583 file /mnt/hadoop/dfs/data/current/subdir51/blk_-7651062292593332583,E12,Deleting block <*> file <*>
5470,081111,023141,19,INFO,dfs.FSDataset,Deleting block blk_-8004025370424816012 file /mnt/hadoop/dfs/data/current/subdir50/blk_-8004025370424816012,E12,Deleting block <*> file <*>
5471,081111,023144,19,INFO,dfs.FSDataset,Deleting block blk_1068686069421036594 file /mnt/hadoop/dfs/data/current/subdir34/blk_1068686069421036594,E12,Deleting block <*> file <*>
5472,081111,023145,19,INFO,dfs.FSDataset,Deleting block blk_-7125721814769749326 file /mnt/hadoop/dfs/data/current/subdir33/blk_-7125721814769749326,E12,Deleting block <*> file <*>
5473,081111,023148,19,INFO,dfs.FSDataset,Deleting block blk_-7275417516505847143 file /mnt/hadoop/dfs/data/current/subdir22/blk_-7275417516505847143,E12,Deleting block <*> file <*>
5474,081111,023153,19,INFO,dfs.FSDataset,Deleting block blk_-9119502156647387629 file /mnt/hadoop/dfs/data/current/subdir58/blk_-9119502156647387629,E12,Deleting block <*> file <*>
5475,081111,023154,19,INFO,dfs.FSDataset,Deleting block blk_-8004025370424816012 file /mnt/hadoop/dfs/data/current/subdir62/blk_-8004025370424816012,E12,Deleting block <*> file <*>
5476,081111,023157,18,INFO,dfs.FSDataset,Deleting block blk_7154564164414646875 file /mnt/hadoop/dfs/data/current/subdir7/blk_7154564164414646875,E12,Deleting block <*> file <*>
5477,081111,023157,19,INFO,dfs.FSDataset,Deleting block blk_1133914258897351438 file /mnt/hadoop/dfs/data/current/subdir44/blk_1133914258897351438,E12,Deleting block <*> file <*>
5478,081111,023159,17584,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-768903482052096483 src: /10.251.38.214:41891 dest: /10.251.38.214:50010,E0,Receiving block <*> src: <*> dest: <*>
5479,081111,023159,17687,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-768903482052096483 src: /10.251.38.214:57827 dest: /10.251.38.214:50010,E0,Receiving block <*> src: <*> dest: <*>
5480,081111,023159,17867,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-768903482052096483 src: /10.251.215.70:39044 dest: /10.251.215.70:50010,E0,Receiving block <*> src: <*> dest: <*>
5481,081111,023159,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000007_0/part-00007. blk_-768903482052096483,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
5482,081111,023202,19,INFO,dfs.FSDataset,Deleting block blk_-5768389365684149537 file /mnt/hadoop/dfs/data/current/subdir58/blk_-5768389365684149537,E12,Deleting block <*> file <*>
5483,081111,023206,19,INFO,dfs.FSDataset,Deleting block blk_-5057960926657879390 file /mnt/hadoop/dfs/data/current/subdir14/blk_-5057960926657879390,E12,Deleting block <*> file <*>
5484,081111,023206,19,INFO,dfs.FSDataset,Deleting block blk_-7854725167518904480 file /mnt/hadoop/dfs/data/current/subdir6/blk_-7854725167518904480,E12,Deleting block <*> file <*>
5485,081111,023207,19,INFO,dfs.FSDataset,Deleting block blk_-7651062292593332583 file /mnt/hadoop/dfs/data/current/subdir31/blk_-7651062292593332583,E12,Deleting block <*> file <*>
5486,081111,023213,19,INFO,dfs.FSDataset,Deleting block blk_-6353062494061304867 file /mnt/hadoop/dfs/data/current/subdir62/blk_-6353062494061304867,E12,Deleting block <*> file <*>
5487,081111,023214,18,INFO,dfs.FSDataset,Deleting block blk_-6754137299355149052 file /mnt/hadoop/dfs/data/current/subdir24/blk_-6754137299355149052,E12,Deleting block <*> file <*>
5488,081111,023214,19,INFO,dfs.FSDataset,Deleting block blk_-7275417516505847143 file /mnt/hadoop/dfs/data/current/subdir29/blk_-7275417516505847143,E12,Deleting block <*> file <*>
5489,081111,023216,19,INFO,dfs.FSDataset,Deleting block blk_-6353062494061304867 file /mnt/hadoop/dfs/data/current/subdir60/blk_-6353062494061304867,E12,Deleting block <*> file <*>
5490,081111,023218,19,INFO,dfs.FSDataset,Deleting block blk_-6754137299355149052 file /mnt/hadoop/dfs/data/current/subdir6/blk_-6754137299355149052,E12,Deleting block <*> file <*>
5491,081111,023219,17585,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-768903482052096483 terminating,E4,PacketResponder <*> for block <*> terminating
5492,081111,023219,17585,INFO,dfs.DataNode$PacketResponder,Received block blk_-768903482052096483 of size 67108864 from /10.251.38.214,E7,Received block <*> of size <*> from <*>
5493,081111,023219,17688,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-768903482052096483 terminating,E4,PacketResponder <*> for block <*> terminating
5494,081111,023219,17688,INFO,dfs.DataNode$PacketResponder,Received block blk_-768903482052096483 of size 67108864 from /10.251.38.214,E7,Received block <*> of size <*> from <*>
5495,081111,023219,17868,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-768903482052096483 terminating,E4,PacketResponder <*> for block <*> terminating
5496,081111,023219,17868,INFO,dfs.DataNode$PacketResponder,Received block blk_-768903482052096483 of size 67108864 from /10.251.215.70,E7,Received block <*> of size <*> from <*>
5497,081111,023220,19,INFO,dfs.FSDataset,Deleting block blk_-5768389365684149537 file /mnt/hadoop/dfs/data/current/subdir58/blk_-5768389365684149537,E12,Deleting block <*> file <*>
5498,081111,023220,19,INFO,dfs.FSDataset,Deleting block blk_-6754137299355149052 file /mnt/hadoop/dfs/data/current/subdir26/blk_-6754137299355149052,E12,Deleting block <*> file <*>
5499,081111,023222,19,INFO,dfs.FSDataset,Deleting block blk_-8004025370424816012 file /mnt/hadoop/dfs/data/current/subdir6/blk_-8004025370424816012,E12,Deleting block <*> file <*>
5500,081111,023223,19,INFO,dfs.FSDataset,Deleting block blk_-1088291401047437119 file /mnt/hadoop/dfs/data/current/subdir12/blk_-1088291401047437119,E12,Deleting block <*> file <*>
5501,081111,023223,19,INFO,dfs.FSDataset,Deleting block blk_1133914258897351438 file /mnt/hadoop/dfs/data/current/subdir54/blk_1133914258897351438,E12,Deleting block <*> file <*>
5502,081111,023225,19,INFO,dfs.FSDataset,Deleting block blk_146995557550127556 file /mnt/hadoop/dfs/data/current/subdir39/blk_146995557550127556,E12,Deleting block <*> file <*>
5503,081111,023225,19,INFO,dfs.FSDataset,Deleting block blk_-5057960926657879390 file /mnt/hadoop/dfs/data/current/subdir36/blk_-5057960926657879390,E12,Deleting block <*> file <*>
5504,081111,023225,19,INFO,dfs.FSDataset,Deleting block blk_-6353062494061304867 file /mnt/hadoop/dfs/data/current/subdir53/blk_-6353062494061304867,E12,Deleting block <*> file <*>
5505,081111,023227,19,INFO,dfs.FSDataset,Deleting block blk_1133914258897351438 file /mnt/hadoop/dfs/data/current/subdir41/blk_1133914258897351438,E12,Deleting block <*> file <*>
5506,081111,023227,19,INFO,dfs.FSDataset,Deleting block blk_-2129992886871944743 file /mnt/hadoop/dfs/data/current/subdir51/blk_-2129992886871944743,E12,Deleting block <*> file <*>
5507,081111,023228,19,INFO,dfs.FSDataset,Deleting block blk_-2129992886871944743 file /mnt/hadoop/dfs/data/current/subdir37/blk_-2129992886871944743,E12,Deleting block <*> file <*>
5508,081111,023229,19,INFO,dfs.FSDataset,Deleting block blk_-1520883087037159420 file /mnt/hadoop/dfs/data/current/subdir25/blk_-1520883087037159420,E12,Deleting block <*> file <*>
5509,081111,023229,19,INFO,dfs.FSDataset,Deleting block blk_-7125721814769749326 file /mnt/hadoop/dfs/data/current/subdir41/blk_-7125721814769749326,E12,Deleting block <*> file <*>
5510,081111,023233,19,INFO,dfs.FSDataset,Deleting block blk_-1333508382823369557 file /mnt/hadoop/dfs/data/current/subdir51/blk_-1333508382823369557,E12,Deleting block <*> file <*>
5511,081111,023234,19,INFO,dfs.FSDataset,Deleting block blk_-1088291401047437119 file /mnt/hadoop/dfs/data/current/subdir46/blk_-1088291401047437119,E12,Deleting block <*> file <*>
5512,081111,023235,19,INFO,dfs.FSDataset,Deleting block blk_-1136295982900191264 file /mnt/hadoop/dfs/data/current/subdir55/blk_-1136295982900191264,E12,Deleting block <*> file <*>
5513,081111,023237,19,INFO,dfs.FSDataset,Deleting block blk_417194259699561451 file /mnt/hadoop/dfs/data/current/subdir51/blk_417194259699561451,E12,Deleting block <*> file <*>
5514,081111,023238,19,INFO,dfs.FSDataset,Deleting block blk_-1088291401047437119 file /mnt/hadoop/dfs/data/current/subdir8/blk_-1088291401047437119,E12,Deleting block <*> file <*>
5515,081111,023239,19,INFO,dfs.FSDataset,Deleting block blk_-2129992886871944743 file /mnt/hadoop/dfs/data/current/subdir5/blk_-2129992886871944743,E12,Deleting block <*> file <*>
5516,081111,023240,19,INFO,dfs.FSDataset,Deleting block blk_1068686069421036594 file /mnt/hadoop/dfs/data/current/subdir44/blk_1068686069421036594,E12,Deleting block <*> file <*>
5517,081111,023243,19,INFO,dfs.FSDataset,Deleting block blk_2934134400518095525 file /mnt/hadoop/dfs/data/current/subdir38/blk_2934134400518095525,E12,Deleting block <*> file <*>
5518,081111,023244,19,INFO,dfs.FSDataset,Deleting block blk_417194259699561451 file /mnt/hadoop/dfs/data/current/subdir54/blk_417194259699561451,E12,Deleting block <*> file <*>
5519,081111,023245,19,INFO,dfs.FSDataset,Deleting block blk_-1333508382823369557 file /mnt/hadoop/dfs/data/current/subdir5/blk_-1333508382823369557,E12,Deleting block <*> file <*>
5520,081111,023247,19,INFO,dfs.FSDataset,Deleting block blk_146995557550127556 file /mnt/hadoop/dfs/data/current/subdir22/blk_146995557550127556,E12,Deleting block <*> file <*>
5521,081111,023247,19,INFO,dfs.FSDataset,Deleting block blk_-311227888120419537 file /mnt/hadoop/dfs/data/current/subdir45/blk_-311227888120419537,E12,Deleting block <*> file <*>
5522,081111,023248,19,INFO,dfs.FSDataset,Deleting block blk_2372527312030837342 file /mnt/hadoop/dfs/data/current/subdir27/blk_2372527312030837342,E12,Deleting block <*> file <*>
5523,081111,023248,19,INFO,dfs.FSDataset,Deleting block blk_3590483988301637445 file /mnt/hadoop/dfs/data/current/subdir0/blk_3590483988301637445,E12,Deleting block <*> file <*>
5524,081111,023249,19,INFO,dfs.FSDataset,Deleting block blk_2188903667231824335 file /mnt/hadoop/dfs/data/current/subdir63/blk_2188903667231824335,E12,Deleting block <*> file <*>
5525,081111,023249,19,INFO,dfs.FSDataset,Deleting block blk_7154564164414646875 file /mnt/hadoop/dfs/data/current/subdir7/blk_7154564164414646875,E12,Deleting block <*> file <*>
5526,081111,023250,19,INFO,dfs.FSDataset,Deleting block blk_-1136295982900191264 file /mnt/hadoop/dfs/data/current/subdir42/blk_-1136295982900191264,E12,Deleting block <*> file <*>
5527,081111,023250,19,INFO,dfs.FSDataset,Deleting block blk_2372527312030837342 file /mnt/hadoop/dfs/data/current/subdir60/blk_2372527312030837342,E12,Deleting block <*> file <*>
5528,081111,023250,19,INFO,dfs.FSDataset,Deleting block blk_2934134400518095525 file /mnt/hadoop/dfs/data/current/subdir30/blk_2934134400518095525,E12,Deleting block <*> file <*>
5529,081111,023251,19,INFO,dfs.FSDataset,Deleting block blk_1601632055940799578 file /mnt/hadoop/dfs/data/current/subdir46/blk_1601632055940799578,E12,Deleting block <*> file <*>
5530,081111,023252,19,INFO,dfs.FSDataset,Deleting block blk_1601632055940799578 file /mnt/hadoop/dfs/data/current/subdir48/blk_1601632055940799578,E12,Deleting block <*> file <*>
5531,081111,023252,19,INFO,dfs.FSDataset,Deleting block blk_417194259699561451 file /mnt/hadoop/dfs/data/current/subdir49/blk_417194259699561451,E12,Deleting block <*> file <*>
5532,081111,023254,19,INFO,dfs.FSDataset,Deleting block blk_-1520883087037159420 file /mnt/hadoop/dfs/data/current/subdir15/blk_-1520883087037159420,E12,Deleting block <*> file <*>
5533,081111,023255,18,INFO,dfs.FSDataset,Deleting block blk_-311227888120419537 file /mnt/hadoop/dfs/data/current/subdir60/blk_-311227888120419537,E12,Deleting block <*> file <*>
5534,081111,023255,19,INFO,dfs.FSDataset,Deleting block blk_2070478261004073658 file /mnt/hadoop/dfs/data/current/subdir18/blk_2070478261004073658,E12,Deleting block <*> file <*>
5535,081111,023258,19,INFO,dfs.FSDataset,Deleting block blk_7154564164414646875 file /mnt/hadoop/dfs/data/current/subdir45/blk_7154564164414646875,E12,Deleting block <*> file <*>
5536,081111,023259,19,INFO,dfs.FSDataset,Deleting block blk_2188903667231824335 file /mnt/hadoop/dfs/data/current/subdir29/blk_2188903667231824335,E12,Deleting block <*> file <*>
5537,081111,023259,19,INFO,dfs.FSDataset,Deleting block blk_2372527312030837342 file /mnt/hadoop/dfs/data/current/subdir10/blk_2372527312030837342,E12,Deleting block <*> file <*>
5538,081111,023259,19,INFO,dfs.FSDataset,Deleting block blk_-311227888120419537 file /mnt/hadoop/dfs/data/current/subdir15/blk_-311227888120419537,E12,Deleting block <*> file <*>
5539,081111,023259,19,INFO,dfs.FSDataset,Deleting block blk_3590483988301637445 file /mnt/hadoop/dfs/data/current/subdir33/blk_3590483988301637445,E12,Deleting block <*> file <*>
5540,081111,023300,19,INFO,dfs.FSDataset,Deleting block blk_-1333508382823369557 file /mnt/hadoop/dfs/data/current/subdir56/blk_-1333508382823369557,E12,Deleting block <*> file <*>
5541,081111,023300,19,INFO,dfs.FSDataset,Deleting block blk_5041134330916416623 file /mnt/hadoop/dfs/data/current/subdir28/blk_5041134330916416623,E12,Deleting block <*> file <*>
5542,081111,023301,19,INFO,dfs.FSDataset,Deleting block blk_-1136295982900191264 file /mnt/hadoop/dfs/data/current/subdir7/blk_-1136295982900191264,E12,Deleting block <*> file <*>
5543,081111,023301,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.70:50010 is added to blk_-768903482052096483 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5544,081111,023304,19,INFO,dfs.FSDataset,Deleting block blk_3590483988301637445 file /mnt/hadoop/dfs/data/current/subdir41/blk_3590483988301637445,E12,Deleting block <*> file <*>
5545,081111,023304,19,INFO,dfs.FSDataset,Deleting block blk_5041134330916416623 file /mnt/hadoop/dfs/data/current/subdir21/blk_5041134330916416623,E12,Deleting block <*> file <*>
5546,081111,023305,19,INFO,dfs.FSDataset,Deleting block blk_8658283337027712050 file /mnt/hadoop/dfs/data/current/subdir16/blk_8658283337027712050,E12,Deleting block <*> file <*>
5547,081111,023306,19,INFO,dfs.FSDataset,Deleting block blk_2934134400518095525 file /mnt/hadoop/dfs/data/current/subdir2/blk_2934134400518095525,E12,Deleting block <*> file <*>
5548,081111,023309,19,INFO,dfs.FSDataset,Deleting block blk_5707837138786771183 file /mnt/hadoop/dfs/data/current/subdir62/blk_5707837138786771183,E12,Deleting block <*> file <*>
5549,081111,023310,19,INFO,dfs.FSDataset,Deleting block blk_8658283337027712050 file /mnt/hadoop/dfs/data/current/subdir35/blk_8658283337027712050,E12,Deleting block <*> file <*>
5550,081111,023310,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.196:50010 is added to blk_-768903482052096483 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5551,081111,023315,19,INFO,dfs.FSDataset,Deleting block blk_5707837138786771183 file /mnt/hadoop/dfs/data/current/subdir57/blk_5707837138786771183,E12,Deleting block <*> file <*>
5552,081111,023316,18,INFO,dfs.FSDataset,Deleting block blk_8658283337027712050 file /mnt/hadoop/dfs/data/current/subdir54/blk_8658283337027712050,E12,Deleting block <*> file <*>
5553,081111,023317,19,INFO,dfs.FSDataset,Deleting block blk_5707837138786771183 file /mnt/hadoop/dfs/data/current/subdir45/blk_5707837138786771183,E12,Deleting block <*> file <*>
5554,081111,023329,19,INFO,dfs.FSDataset,Deleting block blk_2188903667231824335 file /mnt/hadoop/dfs/data/current/subdir62/blk_2188903667231824335,E12,Deleting block <*> file <*>
5555,081111,023332,19,INFO,dfs.FSDataset,Deleting block blk_2070478261004073658 file /mnt/hadoop/dfs/data/current/subdir15/blk_2070478261004073658,E12,Deleting block <*> file <*>
5556,081111,023343,19,INFO,dfs.FSDataset,Deleting block blk_-1520883087037159420 file /mnt/hadoop/dfs/data/current/subdir38/blk_-1520883087037159420,E12,Deleting block <*> file <*>
5557,081111,023354,19,INFO,dfs.FSDataset,Deleting block blk_146995557550127556 file /mnt/hadoop/dfs/data/current/subdir48/blk_146995557550127556,E12,Deleting block <*> file <*>
5558,081111,023400,19,INFO,dfs.FSDataset,Deleting block blk_2070478261004073658 file /mnt/hadoop/dfs/data/current/subdir49/blk_2070478261004073658,E12,Deleting block <*> file <*>
5559,081111,023421,19,INFO,dfs.FSDataset,Deleting block blk_1068686069421036594 file /mnt/hadoop/dfs/data/current/subdir36/blk_1068686069421036594,E12,Deleting block <*> file <*>
5560,081111,023422,19,INFO,dfs.FSDataset,Deleting block blk_1601632055940799578 file /mnt/hadoop/dfs/data/current/subdir37/blk_1601632055940799578,E12,Deleting block <*> file <*>
5561,081111,023606,19,INFO,dfs.FSDataset,Deleting block blk_5041134330916416623 file /mnt/hadoop/dfs/data/current/subdir4/blk_5041134330916416623,E12,Deleting block <*> file <*>
5562,081111,023615,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-8377928547461905442,E3,Verification succeeded for <*>
5563,081111,023709,19,INFO,dfs.FSNamesystem,BLOCK* ask 10.251.215.70:50010 to replicate blk_-768903482052096483 to datanode(s) 10.251.123.132:50010,E11,BLOCK* ask <*> to replicate <*> to datanode(s) <*>
5564,081111,023712,17627,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-768903482052096483 src: /10.251.215.70:46327 dest: /10.251.215.70:50010,E0,Receiving block <*> src: <*> dest: <*>
5565,081111,023712,19,INFO,dfs.DataNode,10.251.215.70:50010 Starting thread to transfer block blk_-768903482052096483 to 10.251.123.132:50010,E10,<*> Starting thread to transfer block <*> to <*>
5566,081111,023718,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.214:50010 is added to blk_-768903482052096483 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5567,081111,023730,17627,INFO,dfs.DataNode$DataXceiver,Received block blk_-768903482052096483 src: /10.251.215.70:46327 dest: /10.251.215.70:50010 of size 67108864,E17,Received block <*> src: <*> dest: <*> of size <*>
5568,081111,023730,17659,INFO,dfs.DataNode$DataTransfer,10.251.215.70:50010:Transmitted block blk_-768903482052096483 to /10.251.123.132:50010,E13,<*> block <*> to <*>
5569,081111,023730,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.132:50010 is added to blk_-768903482052096483 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5570,081111,023733,19,INFO,dfs.FSDataset,Deleting block blk_-768903482052096483 file /mnt/hadoop/dfs/data/current/subdir32/blk_-768903482052096483,E12,Deleting block <*> file <*>
5571,081111,023902,16241,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5173557523013924240 src: /10.250.5.237:48101 dest: /10.250.5.237:50010,E0,Receiving block <*> src: <*> dest: <*>
5572,081111,023902,17910,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5173557523013924240 src: /10.251.75.49:54342 dest: /10.251.75.49:50010,E0,Receiving block <*> src: <*> dest: <*>
5573,081111,023902,17974,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5173557523013924240 src: /10.251.75.49:40761 dest: /10.251.75.49:50010,E0,Receiving block <*> src: <*> dest: <*>
5574,081111,023902,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000129_0/part-00129. blk_-5173557523013924240,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
5575,081111,023952,16242,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-5173557523013924240 terminating,E4,PacketResponder <*> for block <*> terminating
5576,081111,023952,16242,INFO,dfs.DataNode$PacketResponder,Received block blk_-5173557523013924240 of size 67108864 from /10.250.5.237,E7,Received block <*> of size <*> from <*>
5577,081111,023952,17975,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5173557523013924240 terminating,E4,PacketResponder <*> for block <*> terminating
5578,081111,023952,17975,INFO,dfs.DataNode$PacketResponder,Received block blk_-5173557523013924240 of size 67108864 from /10.251.75.49,E7,Received block <*> of size <*> from <*>
5579,081111,023952,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.50:50010 is added to blk_-5173557523013924240 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5580,081111,023952,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.5.237:50010 is added to blk_-5173557523013924240 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5581,081111,023955,17911,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5173557523013924240 terminating,E4,PacketResponder <*> for block <*> terminating
5582,081111,023955,17911,INFO,dfs.DataNode$PacketResponder,Received block blk_-5173557523013924240 of size 67108864 from /10.251.75.49,E7,Received block <*> of size <*> from <*>
5583,081111,023955,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.49:50010 is added to blk_-5173557523013924240 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5584,081111,024151,17644,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6620374240539015091 src: /10.250.14.196:42102 dest: /10.250.14.196:50010,E0,Receiving block <*> src: <*> dest: <*>
5585,081111,024151,17748,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6620374240539015091 src: /10.250.14.196:58277 dest: /10.250.14.196:50010,E0,Receiving block <*> src: <*> dest: <*>
5586,081111,024151,18028,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6620374240539015091 src: /10.251.30.6:52996 dest: /10.251.30.6:50010,E0,Receiving block <*> src: <*> dest: <*>
5587,081111,024151,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000341_0/part-00341. blk_6620374240539015091,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
