LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate
4938,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:40:10.142,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E17,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage"
4939,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:40:10.270,25749,INFO,nova.osapi_compute.wsgi.server,req-0f957be4-53c5-45b1-a463-daa40bff596c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/5a33eaae-f76c-4570-9062-d8cb4d494ce3 HTTP/1.1"" status: 204 len: 203 time: 0.2536471",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4940,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:40:10.296,25775,INFO,nova.metadata.wsgi.server,req-09112df4-c591-4ef2-bf2d-bb1656c6222f - - - - -,"10.11.24.207,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2213769",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4941,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:40:10.306,2931,INFO,nova.compute.manager,req-0f957be4-53c5-45b1-a463-daa40bff596c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 5a33eaae-f76c-4570-9062-d8cb4d494ce3] Terminating instance,E10,<*> Terminating instance
4942,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:40:10.317,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
4943,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:40:10.523,2931,INFO,nova.virt.libvirt.driver,-,[instance: 5a33eaae-f76c-4570-9062-d8cb4d494ce3] Instance destroyed successfully.,E13,<*> Instance <*> successfully.
4944,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:40:10.531,25786,INFO,nova.metadata.wsgi.server,req-e8b50a80-0479-41ce-bfc8-98f3f14ae5fb - - - - -,"10.11.24.207,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.2237568",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4945,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:40:10.534,25749,INFO,nova.osapi_compute.wsgi.server,req-207db3a6-8fc1-418e-a138-79d12cef315a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2601500",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4946,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:40:21.160,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E25,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us
4947,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:40:21.502,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"Total usable vcpus: 16, total allocated vcpus: 0",E26,Total usable vcpus: <*> total allocated vcpus: <*>
4948,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:40:21.502,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=512MB phys_disk=15GB used_disk=0GB total_vcpus=16 used_vcpus=0 pci_stats=[],E9,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us <*> <*> phys_disk=15GB <*> total_vcpus=16 <*> pci_stats=[]
4949,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:40:21.566,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E4,Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us
4950,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:40:24.382,2931,INFO,nova.virt.libvirt.driver,req-a410ec6e-b0ce-4afc-9c49-2f70d5b4f58d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 3412df11-40de-4a2f-a389-9714164b5acc] Creating image,E12,<*> Creating image
4951,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:40:54.677,25749,INFO,nova.osapi_compute.wsgi.server,req-eca6708a-60db-46f0-825f-2bc7bd57abf5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1011589",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4952,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:40:55.575,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E15,Unknown base file: <*>
4953,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:40:55.576,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E16,Removable base files: <*>
4954,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:40:55.577,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Removing base or swap file: <*>
4955,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:40:55.714,25746,INFO,nova.api.openstack.wsgi,req-45156c2d-7ace-4e74-b10d-6af9a67a2d0a f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,HTTP exception thrown: No instances found for any event,E33,HTTP exception thrown: No instances found for any event
4956,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:40:55.717,25746,INFO,nova.osapi_compute.wsgi.server,req-45156c2d-7ace-4e74-b10d-6af9a67a2d0a f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0902941",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4957,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:42:05.001,25749,INFO,nova.osapi_compute.wsgi.server,req-073ac814-bd6e-4306-84b5-8c4e7c425056 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2727590",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4958,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:42:05.160,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E1,image <*> at <*> checking
4959,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:42:05.161,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E17,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage"
4960,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:42:05.342,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
4961,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:42:50.049,25749,INFO,nova.osapi_compute.wsgi.server,req-331cb316-7a7f-49ba-9913-166b4c8f62ce 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2663829",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4962,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:42:50.386,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E1,image <*> at <*> checking
4963,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:42:50.387,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E17,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage"
4964,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:42:50.565,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
4965,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:43:44.445,25749,INFO,nova.osapi_compute.wsgi.server,req-cac89f02-25f6-42ee-a941-19b56a06c697 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.2461460",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4966,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:44:26.287,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E25,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us
4967,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:44:26.332,25749,INFO,nova.osapi_compute.wsgi.server,req-8a3f25af-a9cc-4c4e-bd11-b2cbf50a7cb6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0948930",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4968,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:44:26.605,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"Total usable vcpus: 16, total allocated vcpus: 0",E26,Total usable vcpus: <*> total allocated vcpus: <*>
4969,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:44:26.606,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=512MB phys_disk=15GB used_disk=0GB total_vcpus=16 used_vcpus=0 pci_stats=[],E9,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us <*> <*> phys_disk=15GB <*> total_vcpus=16 <*> pci_stats=[]
4970,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:44:26.671,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E4,Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us
4971,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:44:38.645,25749,INFO,nova.osapi_compute.wsgi.server,req-a01a79b5-2077-4aa9-a644-c25337cd2c80 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2689049",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4972,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:44:38.929,25749,INFO,nova.osapi_compute.wsgi.server,req-3cc6489c-841b-4ba3-96b3-f21674996f90 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2794809",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4973,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:45:48.700,25749,INFO,nova.osapi_compute.wsgi.server,req-1e938d36-6cd2-48b5-be19-dc605e5fc809 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1057169",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4974,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:46:02.734,25749,INFO,nova.osapi_compute.wsgi.server,req-d025a56b-ea0a-4d28-83fe-c440a59463b4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2595170",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4975,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:46:02.983,25749,INFO,nova.osapi_compute.wsgi.server,req-7a0caca4-7af2-4808-8c1a-e0b158a2e78c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2447450",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4976,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:46:04.257,25749,INFO,nova.osapi_compute.wsgi.server,req-b1c16c1f-3e40-4966-a2c3-0c0abf94d020 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2680809",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4977,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:46:04.527,25749,INFO,nova.osapi_compute.wsgi.server,req-ddfb4564-beb4-4bd0-af9b-953cb427c847 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2645900",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4978,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:46:10.170,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E1,image <*> at <*> checking
4979,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:46:10.172,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E17,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage"
4980,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:46:10.298,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
4981,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:46:10.402,25749,INFO,nova.osapi_compute.wsgi.server,req-923dcc85-ff95-4bc4-b985-dfd691b1820f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2726181",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4982,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:46:10.677,25749,INFO,nova.osapi_compute.wsgi.server,req-93be02d2-2d5a-4c62-b29b-6fface2e87c1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2708800",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4983,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:47:13.436,25746,INFO,nova.api.openstack.wsgi,req-1992df14-570d-4eb3-92ff-f74afb7e43d1 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,HTTP exception thrown: No instances found for any event,E33,HTTP exception thrown: No instances found for any event
4984,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:47:13.438,25746,INFO,nova.osapi_compute.wsgi.server,req-1992df14-570d-4eb3-92ff-f74afb7e43d1 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0853109",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4985,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:47:41.966,25749,INFO,nova.osapi_compute.wsgi.server,req-04549545-b9c9-40d0-8d67-eb5e30c1a250 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2649169",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4986,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:48:09.637,25749,INFO,nova.osapi_compute.wsgi.server,req-3f1902e7-00c2-4971-9f3b-d93d9b8454ee 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2709630",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4987,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:48:09.913,25749,INFO,nova.osapi_compute.wsgi.server,req-4642bac4-3479-4e03-bd9d-393b0af3eee3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2729499",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4988,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:48:51.461,25749,INFO,nova.osapi_compute.wsgi.server,req-1a31451e-7ab5-4fa5-beaa-5be87391dbe9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2543700",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4989,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:48:51.723,25749,INFO,nova.osapi_compute.wsgi.server,req-9f617e46-66a6-45fe-9bde-bb4cdab21ccc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2577310",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4990,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:48:54.651,25749,INFO,nova.osapi_compute.wsgi.server,req-208c7bc9-4732-48bf-8e13-90f889af9933 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2678950",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4991,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:48:54.925,25749,INFO,nova.osapi_compute.wsgi.server,req-5767b51e-013a-4d96-8e21-71a07a2d807d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2689910",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4992,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:49:05.438,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E1,image <*> at <*> checking
4993,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:49:05.440,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E17,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage"
4994,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:49:05.556,25749,INFO,nova.osapi_compute.wsgi.server,req-21bbccaa-8dcb-4d63-895a-9ff6dfe17063 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2572629",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4995,nova-compute.log.1.2017-05-17_12:02:35,2017-05-16,18:49:05.614,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
4996,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:49:05.840,25749,INFO,nova.osapi_compute.wsgi.server,req-8fa57f94-2b23-42c1-b44b-a0e066d77591 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2793691",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4997,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:49:08.680,25749,INFO,nova.osapi_compute.wsgi.server,req-c7028637-05ad-4bb6-8e53-64706b17cb9f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2675629",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
4998,nova-api.log.1.2017-05-17_12:02:19,2017-05-16,18:49:08.941,25749,INFO,nova.osapi_compute.wsgi.server,req-8a4d3334-9446-4500-9817-2cebfe1e4ea9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2563188",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
